subject,epoch,min_cluster_size,n_clusters,n_noise
sub-010019,ep04,30,0,1416
sub-010019,ep04,50,0,1416
sub-010019,ep04,100,0,1416
sub-010019,ep04,150,0,1416
sub-010019,ep04,200,0,1416
sub-010019,ep05,3,3,178
sub-010019,ep05,5,2,1275
sub-010019,ep05,7,5,2063
sub-010019,ep05,8,2,1975
sub-010019,ep05,10,2,1993
sub-010019,ep05,20,2,2101
sub-010019,ep05,30,2,2084
sub-010019,ep05,50,2,2094
sub-010019,ep05,100,0,2301
sub-010019,ep05,150,0,2301
sub-010019,ep05,200,0,2301
sub-010019,ep06,3,3,116
sub-010019,ep06,5,3,806
sub-010019,ep06,7,3,1064
sub-010019,ep06,8,3,1093
sub-010019,ep06,10,3,1106
sub-010019,ep06,20,2,1206
sub-010019,ep06,30,2,1171
sub-010019,ep06,50,2,1139
sub-010019,ep06,100,0,1342
sub-010019,ep06,150,0,1342
sub-010019,ep06,200,0,1342
sub-010020,ep00,3,3,187
sub-010020,ep00,5,7,1084
sub-010020,ep00,7,2,1002
sub-010020,ep00,8,3,1170
sub-010020,ep00,10,3,1141
sub-010020,ep00,20,2,1204
sub-010020,ep00,30,0,1285
sub-010020,ep00,50,0,1285
sub-010020,ep00,100,0,1285
sub-010020,ep00,150,0,1285
sub-010020,ep00,200,0,1285
sub-010020,ep01,3,2,175
sub-010020,ep01,5,5,1304
sub-010020,ep01,7,2,1283
sub-010020,ep01,8,2,1357
sub-010020,ep01,10,3,1571
sub-010020,ep01,20,2,1577
sub-010020,ep01,30,0,1670
sub-010020,ep01,50,0,1670
sub-010020,ep01,100,0,1670
sub-010020,ep01,150,0,1670
sub-010020,ep01,200,0,1670
sub-010020,ep02,3,2,35
sub-010020,ep02,5,2,1002
sub-010020,ep02,7,4,1209
sub-010020,ep02,8,2,1055
sub-010020,ep02,10,2,1224
sub-010020,ep02,20,0,1292
sub-010020,ep02,30,0,1292
sub-010020,ep02,50,0,1292
sub-010020,ep02,100,0,1292
sub-010020,ep02,150,0,1292
sub-010020,ep02,200,0,1292
sub-010020,ep03,3,2,68
sub-010020,ep03,5,6,1072
sub-010020,ep03,7,2,1118
sub-010020,ep03,8,2,1131
sub-010020,ep03,10,2,1152
sub-010020,ep03,20,0,1270
sub-010020,ep03,30,0,1270
sub-010020,ep03,50,0,1270
sub-010020,ep03,100,0,1270
sub-010020,ep03,150,0,1270
sub-010020,ep03,200,0,1270
sub-010020,ep04,3,2,85
sub-010020,ep04,5,2,551
sub-010020,ep04,7,2,1198
sub-010020,ep04,8,2,1170
sub-010020,ep04,10,2,1158
sub-010020,ep04,20,2,1199
sub-010020,ep04,30,2,1166
sub-010020,ep04,50,0,1261
sub-010020,ep04,100,0,1261
sub-010020,ep04,150,0,1261
sub-010020,ep04,200,0,1261
sub-010020,ep05,3,3,138
sub-010020,ep05,5,6,1100
sub-010020,ep05,7,5,1189
sub-010020,ep05,8,3,1147
sub-010020,ep05,10,3,1165
sub-010020,ep05,20,2,1114
sub-010020,ep05,30,2,1127
sub-010020,ep05,50,0,1301
sub-010020,ep05,100,0,1301
sub-010020,ep05,150,0,1301
sub-010020,ep05,200,0,1301
sub-010021,ep00,3,4,93
sub-010021,ep00,5,5,1103
sub-010021,ep00,7,2,1137
sub-010021,ep00,8,3,1207
sub-010021,ep00,10,2,1240
sub-010021,ep00,20,2,1246
sub-010021,ep00,30,0,1325
sub-010021,ep00,50,0,1325
sub-010021,ep00,100,0,1325
sub-010021,ep00,150,0,1325
sub-010021,ep00,200,0,1325
sub-010021,ep01,3,3,134
sub-010021,ep01,5,4,779
sub-010021,ep01,7,2,1019
sub-010021,ep01,8,2,968
sub-010021,ep01,10,2,982
sub-010021,ep01,20,2,1038
sub-010021,ep01,30,2,1079
sub-010021,ep01,50,2,1163
sub-010021,ep01,100,0,1337
sub-010021,ep01,150,0,1337
sub-010021,ep01,200,0,1337
sub-010021,ep02,3,2,177
sub-010021,ep02,5,2,528
sub-010021,ep02,7,2,1130
sub-010021,ep02,8,3,1199
sub-010021,ep02,10,2,1197
sub-010021,ep02,20,2,1247
sub-010021,ep02,30,2,1234
sub-010021,ep02,50,0,1312
sub-010021,ep02,100,0,1312
sub-010021,ep02,150,0,1312
sub-010021,ep02,200,0,1312
sub-010021,ep03,3,5,199
sub-010021,ep03,5,2,302
sub-010021,ep03,7,2,1165
sub-010021,ep03,8,2,1180
sub-010021,ep03,10,2,1197
sub-010021,ep03,20,2,1235
sub-010021,ep03,30,2,1214
sub-010021,ep03,50,0,1337
sub-010021,ep03,100,0,1337
sub-010021,ep03,150,0,1337
sub-010021,ep03,200,0,1337
sub-010021,ep04,3,2,182
sub-010021,ep04,5,2,1004
sub-010021,ep04,7,2,1296
sub-010021,ep04,8,2,1301
sub-010021,ep04,10,2,1301
sub-010021,ep04,20,0,1378
sub-010021,ep04,30,0,1378
sub-010021,ep04,50,0,1378
sub-010021,ep04,100,0,1378
sub-010021,ep04,150,0,1378
sub-010021,ep04,200,0,1378
sub-010021,ep05,3,2,86
sub-010021,ep05,5,2,1003
sub-010021,ep05,7,2,1038
sub-010021,ep05,8,3,1313
sub-010021,ep05,10,2,1305
sub-010021,ep05,20,0,1394
sub-010021,ep05,30,0,1394
sub-010021,ep05,50,0,1394
sub-010021,ep05,100,0,1394
sub-010021,ep05,150,0,1394
sub-010021,ep05,200,0,1394
sub-010021,ep06,3,3,167
sub-010021,ep06,5,2,1042
sub-010021,ep06,7,2,1215
sub-010021,ep06,8,2,1221
sub-010021,ep06,10,0,1282
sub-010021,ep06,20,0,1282
sub-010021,ep06,30,0,1282
sub-010021,ep06,50,0,1282
sub-010021,ep06,100,0,1282
sub-010021,ep06,150,0,1282
sub-010021,ep06,200,0,1282
sub-010022,ep00,3,2,158
sub-010022,ep00,5,2,719
sub-010022,ep00,7,3,1197
sub-010022,ep00,8,2,1178
sub-010022,ep00,10,2,1210
sub-010022,ep00,20,2,1268
sub-010022,ep00,30,0,1364
sub-010022,ep00,50,0,1364
sub-010022,ep00,100,0,1364
sub-010022,ep00,150,0,1364
sub-010022,ep00,200,0,1364
sub-010022,ep01,3,3,160
sub-010022,ep01,5,2,1061
sub-010022,ep01,7,2,1109
sub-010022,ep01,8,2,1135
sub-010022,ep01,10,2,1204
sub-010022,ep01,20,2,1207
sub-010022,ep01,30,2,1222
sub-010022,ep01,50,0,1298
sub-010022,ep01,100,0,1298
sub-010022,ep01,150,0,1298
sub-010022,ep01,200,0,1298
sub-010022,ep02,3,2,85
sub-010022,ep02,5,2,1091
sub-010022,ep02,7,2,1076
sub-010022,ep02,8,2,1111
sub-010022,ep02,10,2,1100
sub-010022,ep02,20,2,1214
sub-010022,ep02,30,2,1202
sub-010022,ep02,50,0,1286
sub-010022,ep02,100,0,1286
sub-010022,ep02,150,0,1286
sub-010022,ep02,200,0,1286
sub-010022,ep03,3,7,190
sub-010022,ep03,5,2,874
sub-010022,ep03,7,3,1150
sub-010022,ep03,8,2,1193
sub-010022,ep03,10,2,1224
sub-010022,ep03,20,2,1240
sub-010022,ep03,30,2,1254
sub-010022,ep03,50,0,1326
sub-010022,ep03,100,0,1326
sub-010022,ep03,150,0,1326
sub-010022,ep03,200,0,1326
sub-010022,ep04,3,3,268
sub-010022,ep04,5,2,708
sub-010022,ep04,7,3,1270
sub-010022,ep04,8,2,1269
sub-010022,ep04,10,2,1288
sub-010022,ep04,20,0,1328
sub-010022,ep04,30,0,1328
sub-010022,ep04,50,0,1328
sub-010022,ep04,100,0,1328
sub-010022,ep04,150,0,1328
sub-010022,ep04,200,0,1328
sub-010022,ep05,3,2,148
sub-010022,ep05,5,2,1049
sub-010022,ep05,7,2,1144
sub-010022,ep05,8,2,1225
sub-010022,ep05,10,0,1363
sub-010022,ep05,20,0,1363
sub-010022,ep05,30,0,1363
sub-010022,ep05,50,0,1363
sub-010022,ep05,100,0,1363
sub-010022,ep05,150,0,1363
sub-010022,ep05,200,0,1363
sub-010023,ep00,3,2,38
sub-010023,ep00,5,2,985
sub-010023,ep00,7,3,1240
sub-010023,ep00,8,4,1269
sub-010023,ep00,10,2,1286
sub-010023,ep00,20,2,1287
sub-010023,ep00,30,0,1351
sub-010023,ep00,50,0,1351
sub-010023,ep00,100,0,1351
sub-010023,ep00,150,0,1351
sub-010023,ep00,200,0,1351
sub-010023,ep01,3,3,13
sub-010023,ep01,5,2,879
sub-010023,ep01,7,3,1141
sub-010023,ep01,8,3,1177
sub-010023,ep01,10,2,1235
sub-010023,ep01,20,0,1332
sub-010023,ep01,30,0,1332
sub-010023,ep01,50,0,1332
sub-010023,ep01,100,0,1332
sub-010023,ep01,150,0,1332
sub-010023,ep01,200,0,1332
sub-010023,ep02,3,4,279
sub-010023,ep02,5,2,285
sub-010023,ep02,7,2,1202
sub-010023,ep02,8,2,1243
sub-010023,ep02,10,2,1308
sub-010023,ep02,20,0,1334
sub-010023,ep02,30,0,1334
sub-010023,ep02,50,0,1334
sub-010023,ep02,100,0,1334
sub-010023,ep02,150,0,1334
sub-010023,ep02,200,0,1334
sub-010023,ep03,3,3,78
sub-010023,ep03,5,2,1130
sub-010023,ep03,7,3,1218
sub-010023,ep03,8,3,1220
sub-010023,ep03,10,2,1259
sub-010023,ep03,20,0,1319
sub-010023,ep03,30,0,1319
sub-010023,ep03,50,0,1319
sub-010023,ep03,100,0,1319
sub-010023,ep03,150,0,1319
sub-010023,ep03,200,0,1319
sub-010023,ep04,3,5,275
sub-010023,ep04,5,2,571
sub-010023,ep04,7,2,1200
sub-010023,ep04,8,2,1198
sub-010023,ep04,10,2,1251
sub-010023,ep04,20,2,1285
sub-010023,ep04,30,2,1277
sub-010023,ep04,50,0,1413
sub-010023,ep04,100,0,1413
sub-010023,ep04,150,0,1413
sub-010023,ep04,200,0,1413
sub-010023,ep05,3,2,100
sub-010023,ep05,5,3,989
sub-010023,ep05,7,4,1247
sub-010023,ep05,8,2,1215
sub-010023,ep05,10,2,1225
sub-010023,ep05,20,0,1367
sub-010023,ep05,30,0,1367
sub-010023,ep05,50,0,1367
sub-010023,ep05,100,0,1367
sub-010023,ep05,150,0,1367
sub-010023,ep05,200,0,1367
sub-010023,ep06,3,4,118
sub-010023,ep06,5,2,859
sub-010023,ep06,7,2,1141
sub-010023,ep06,8,2,1122
sub-010023,ep06,10,2,1144
sub-010023,ep06,20,0,1236
sub-010023,ep06,30,0,1236
sub-010023,ep06,50,0,1236
sub-010023,ep06,100,0,1236
sub-010023,ep06,150,0,1236
sub-010023,ep06,200,0,1236
sub-010024,ep00,3,4,90
sub-010024,ep00,5,3,124
sub-010024,ep00,7,2,48
sub-010024,ep00,8,2,60
sub-010024,ep00,10,2,50
sub-010024,ep00,20,2,61
sub-010024,ep00,30,2,73
sub-010024,ep00,50,2,84
sub-010024,ep00,100,2,131
sub-010024,ep00,150,2,134
sub-010024,ep00,200,2,153
sub-010024,ep01,3,2,46
sub-010024,ep01,5,4,226
sub-010024,ep01,7,2,197
sub-010024,ep01,8,2,209
sub-010024,ep01,10,2,193
sub-010024,ep01,20,2,197
sub-010024,ep01,30,2,152
sub-010024,ep01,50,2,168
sub-010024,ep01,100,2,211
sub-010024,ep01,150,2,224
sub-010024,ep01,200,2,280
sub-010024,ep02,3,8,187
sub-010024,ep02,5,5,371
sub-010024,ep02,7,3,379
sub-010024,ep02,8,2,338
sub-010024,ep02,10,2,373
sub-010024,ep02,20,2,331
sub-010024,ep02,30,2,361
sub-010024,ep02,50,2,410
sub-010024,ep02,100,2,409
sub-010024,ep02,150,2,440
sub-010024,ep02,200,2,498
sub-010024,ep03,3,5,96
sub-010024,ep03,5,9,945
sub-010024,ep03,7,4,1050
sub-010024,ep03,8,3,953
sub-010024,ep03,10,3,1032
sub-010024,ep03,20,2,1008
sub-010024,ep03,30,2,1017
sub-010024,ep03,50,2,907
sub-010024,ep03,100,0,1244
sub-010024,ep03,150,0,1244
sub-010024,ep03,200,0,1244
sub-010024,ep04,3,8,285
sub-010024,ep04,5,2,232
sub-010024,ep04,7,2,675
sub-010024,ep04,8,2,694
sub-010024,ep04,10,2,707
sub-010024,ep04,20,2,694
sub-010024,ep04,30,0,1325
sub-010024,ep04,50,0,1325
sub-010024,ep04,100,0,1325
sub-010024,ep04,150,0,1325
sub-010024,ep04,200,0,1325
sub-010024,ep05,3,2,87
sub-010024,ep05,5,2,342
sub-010024,ep05,7,2,585
sub-010024,ep05,8,2,614
sub-010024,ep05,10,2,604
sub-010024,ep05,20,2,641
sub-010024,ep05,30,0,1257
sub-010024,ep05,50,0,1257
sub-010024,ep05,100,0,1257
sub-010024,ep05,150,0,1257
sub-010024,ep05,200,0,1257
sub-010026,ep00,3,2,154
sub-010026,ep00,5,3,398
sub-010026,ep00,7,2,1251
sub-010026,ep00,8,2,1263
sub-010026,ep00,10,2,1261
sub-010026,ep00,20,0,1333
sub-010026,ep00,30,0,1333
sub-010026,ep00,50,0,1333
sub-010026,ep00,100,0,1333
sub-010026,ep00,150,0,1333
sub-010026,ep00,200,0,1333
sub-010026,ep01,3,8,317
sub-010026,ep01,5,3,833
sub-010026,ep01,7,2,667
sub-010026,ep01,8,2,724
sub-010026,ep01,10,2,745
sub-010026,ep01,20,2,1342
sub-010026,ep01,30,0,1428
sub-010026,ep01,50,0,1428
sub-010026,ep01,100,0,1428
sub-010026,ep01,150,0,1428
sub-010026,ep01,200,0,1428
sub-010026,ep02,3,2,132
sub-010026,ep02,5,8,1137
sub-010026,ep02,7,2,1019
sub-010026,ep02,8,2,1057
sub-010026,ep02,10,2,1657
sub-010026,ep02,20,2,1631
sub-010026,ep02,30,0,1685
sub-010026,ep02,50,0,1685
sub-010026,ep02,100,0,1685
sub-010026,ep02,150,0,1685
sub-010026,ep02,200,0,1685
sub-010026,ep03,3,2,148
sub-010026,ep03,5,4,800
sub-010026,ep03,7,3,647
sub-010026,ep03,8,2,634
sub-010026,ep03,10,2,1289
sub-010026,ep03,20,0,1340
sub-010026,ep03,30,0,1340
sub-010026,ep03,50,0,1340
sub-010026,ep03,100,0,1340
sub-010026,ep03,150,0,1340
sub-010026,ep03,200,0,1340
sub-010026,ep04,3,2,127
sub-010026,ep04,5,8,961
sub-010026,ep04,7,2,1004
sub-010026,ep04,8,2,1031
sub-010026,ep04,10,2,1067
sub-010026,ep04,20,0,1448
sub-010026,ep04,30,0,1448
sub-010026,ep04,50,0,1448
sub-010026,ep04,100,0,1448
sub-010026,ep04,150,0,1448
sub-010026,ep04,200,0,1448
sub-010026,ep05,3,3,91
sub-010026,ep05,5,2,709
sub-010026,ep05,7,3,1193
sub-010026,ep05,8,2,1196
sub-010026,ep05,10,2,1214
sub-010026,ep05,20,2,1206
sub-010026,ep05,30,0,1335
sub-010026,ep05,50,0,1335
sub-010026,ep05,100,0,1335
sub-010026,ep05,150,0,1335
sub-010026,ep05,200,0,1335
sub-010026,ep06,3,3,245
sub-010026,ep06,5,2,335
sub-010026,ep06,7,3,826
sub-010026,ep06,8,2,721
sub-010026,ep06,10,2,727
sub-010026,ep06,20,2,853
sub-010026,ep06,30,2,789
sub-010026,ep06,50,2,721
sub-010026,ep06,100,2,776
sub-010026,ep06,150,0,1199
sub-010026,ep06,200,0,1199
sub-010027,ep00,3,2,49
sub-010027,ep00,5,2,857
sub-010027,ep00,7,3,1045
sub-010027,ep00,8,2,1066
sub-010027,ep00,10,2,1119
sub-010027,ep00,20,2,1127
sub-010027,ep00,30,2,1132
sub-010027,ep00,50,0,1255
sub-010027,ep00,100,0,1255
sub-010027,ep00,150,0,1255
sub-010027,ep00,200,0,1255
sub-010027,ep01,3,5,447
sub-010027,ep01,5,5,918
sub-010027,ep01,7,3,990
sub-010027,ep01,8,2,974
sub-010027,ep01,10,2,990
sub-010027,ep01,20,2,975
sub-010027,ep01,30,2,956
sub-010027,ep01,50,2,988
sub-010027,ep01,100,0,1233
sub-010027,ep01,150,0,1233
sub-010027,ep01,200,0,1233
sub-010027,ep02,3,2,123
sub-010027,ep02,5,2,935
sub-010027,ep02,7,2,1030
sub-010027,ep02,8,2,1065
sub-010027,ep02,10,2,1128
sub-010027,ep02,20,2,1178
sub-010027,ep02,30,0,1242
sub-010027,ep02,50,0,1242
sub-010027,ep02,100,0,1242
sub-010027,ep02,150,0,1242
sub-010027,ep02,200,0,1242
sub-010027,ep03,3,8,468
sub-010027,ep03,5,2,698
sub-010027,ep03,7,3,1118
sub-010027,ep03,8,2,1146
sub-010027,ep03,10,2,1127
sub-010027,ep03,20,2,1165
sub-010027,ep03,30,2,1137
sub-010027,ep03,50,0,1247
sub-010027,ep03,100,0,1247
sub-010027,ep03,150,0,1247
sub-010027,ep03,200,0,1247
sub-010027,ep04,3,2,76
sub-010027,ep04,5,2,779
sub-010027,ep04,7,2,879
sub-010027,ep04,8,2,922
sub-010027,ep04,10,2,890
sub-010027,ep04,20,2,954
sub-010027,ep04,30,2,1008
sub-010027,ep04,50,2,997
sub-010027,ep04,100,0,1257
sub-010027,ep04,150,0,1257
sub-010027,ep04,200,0,1257
sub-010027,ep05,3,2,151
sub-010027,ep05,5,5,1103
sub-010027,ep05,7,2,1121
sub-010027,ep05,8,2,1130
sub-010027,ep05,10,2,1087
sub-010027,ep05,20,2,1069
sub-010027,ep05,30,2,1075
sub-010027,ep05,50,0,1269
sub-010027,ep05,100,0,1269
sub-010027,ep05,150,0,1269
sub-010027,ep05,200,0,1269
sub-010027,ep06,3,2,75
sub-010027,ep06,5,5,838
sub-010027,ep06,7,2,667
sub-010027,ep06,8,2,724
sub-010027,ep06,10,2,797
sub-010027,ep06,20,2,850
sub-010027,ep06,30,2,855
sub-010027,ep06,50,2,894
sub-010027,ep06,100,0,1130
sub-010027,ep06,150,0,1130
sub-010027,ep06,200,0,1130
sub-010028,ep00,3,16,557
sub-010028,ep00,5,3,1047
sub-010028,ep00,7,4,1268
sub-010028,ep00,8,3,1274
sub-010028,ep00,10,2,1242
sub-010028,ep00,20,2,1298
sub-010028,ep00,30,0,1366
sub-010028,ep00,50,0,1366
sub-010028,ep00,100,0,1366
sub-010028,ep00,150,0,1366
sub-010028,ep00,200,0,1366
sub-010028,ep01,3,4,92
sub-010028,ep01,5,4,819
sub-010028,ep01,7,5,1588
sub-010028,ep01,8,3,1589
sub-010028,ep01,10,2,1624
sub-010028,ep01,20,0,1723
sub-010028,ep01,30,0,1723
sub-010028,ep01,50,0,1723
sub-010028,ep01,100,0,1723
sub-010028,ep01,150,0,1723
sub-010028,ep01,200,0,1723
sub-010028,ep02,3,2,72
sub-010028,ep02,5,2,867
sub-010028,ep02,7,2,1202
sub-010028,ep02,8,4,1252
sub-010028,ep02,10,2,1311
sub-010028,ep02,20,0,1350
sub-010028,ep02,30,0,1350
sub-010028,ep02,50,0,1350
sub-010028,ep02,100,0,1350
sub-010028,ep02,150,0,1350
sub-010028,ep02,200,0,1350
sub-010028,ep03,3,2,25
sub-010028,ep03,5,7,1226
sub-010028,ep03,7,3,1263
sub-010028,ep03,8,2,1244
sub-010028,ep03,10,2,1266
sub-010028,ep03,20,2,1313
sub-010028,ep03,30,2,1299
sub-010028,ep03,50,0,1383
sub-010028,ep03,100,0,1383
sub-010028,ep03,150,0,1383
sub-010028,ep03,200,0,1383
sub-010028,ep04,3,5,184
sub-010028,ep04,5,2,385
sub-010028,ep04,7,2,1214
sub-010028,ep04,8,2,1228
sub-010028,ep04,10,0,1344
sub-010028,ep04,20,0,1344
sub-010028,ep04,30,0,1344
sub-010028,ep04,50,0,1344
sub-010028,ep04,100,0,1344
sub-010028,ep04,150,0,1344
sub-010028,ep04,200,0,1344
sub-010028,ep05,3,10,239
sub-010028,ep05,5,2,865
sub-010028,ep05,7,4,1278
sub-010028,ep05,8,4,1272
sub-010028,ep05,10,2,1277
sub-010028,ep05,20,2,1291
sub-010028,ep05,30,0,1341
sub-010028,ep05,50,0,1341
sub-010028,ep05,100,0,1341
sub-010028,ep05,150,0,1341
sub-010028,ep05,200,0,1341
sub-010028,ep06,3,4,148
sub-010028,ep06,5,2,301
sub-010028,ep06,7,3,1197
sub-010028,ep06,8,3,1170
sub-010028,ep06,10,2,1181
sub-010028,ep06,20,2,1199
sub-010028,ep06,30,0,1267
sub-010028,ep06,50,0,1267
sub-010028,ep06,100,0,1267
sub-010028,ep06,150,0,1267
sub-010028,ep06,200,0,1267
sub-010029,ep00,3,3,21
sub-010029,ep00,5,3,1007
sub-010029,ep00,7,2,994
sub-010029,ep00,8,2,1044
sub-010029,ep00,10,2,1052
sub-010029,ep00,20,2,1094
sub-010029,ep00,30,0,1342
sub-010029,ep00,50,2,1093
sub-010029,ep00,100,0,1342
sub-010029,ep00,150,0,1342
sub-010029,ep00,200,0,1342
sub-010029,ep01,3,2,21
sub-010029,ep01,5,2,800
sub-010029,ep01,7,2,1088
sub-010029,ep01,8,2,1120
sub-010029,ep01,10,2,1175
sub-010029,ep01,20,2,1230
sub-010029,ep01,30,2,1221
sub-010029,ep01,50,0,1413
sub-010029,ep01,100,0,1413
sub-010029,ep01,150,0,1413
sub-010029,ep01,200,0,1413
sub-010029,ep02,3,2,52
sub-010029,ep02,5,3,885
sub-010029,ep02,7,3,929
sub-010029,ep02,8,2,910
sub-010029,ep02,10,2,824
sub-010029,ep02,20,2,834
sub-010029,ep02,30,2,836
sub-010029,ep02,50,2,859
sub-010029,ep02,100,2,869
sub-010029,ep02,150,0,1352
sub-010029,ep02,200,0,1352
sub-010029,ep03,3,7,324
sub-010029,ep03,5,3,875
sub-010029,ep03,7,4,1051
sub-010029,ep03,8,4,1084
sub-010029,ep03,10,3,1092
sub-010029,ep03,20,2,1044
sub-010029,ep03,30,2,1072
sub-010029,ep03,50,0,1348
sub-010029,ep03,100,0,1348
sub-010029,ep03,150,0,1348
sub-010029,ep03,200,0,1348
sub-010029,ep04,3,2,75
sub-010029,ep04,5,8,770
sub-010029,ep04,7,5,851
sub-010029,ep04,8,3,866
sub-010029,ep04,10,2,924
sub-010029,ep04,20,2,943
sub-010029,ep04,30,2,1028
sub-010029,ep04,50,0,1330
sub-010029,ep04,100,0,1330
sub-010029,ep04,150,0,1330
sub-010029,ep04,200,0,1330
sub-010029,ep05,3,4,251
sub-010029,ep05,5,3,578
sub-010029,ep05,7,2,537
sub-010029,ep05,8,2,575
sub-010029,ep05,10,2,644
sub-010029,ep05,20,2,685
sub-010029,ep05,30,2,728
sub-010029,ep05,50,2,746
sub-010029,ep05,100,2,811
sub-010029,ep05,150,2,795
sub-010029,ep05,200,0,1281
sub-010029,ep06,3,3,145
sub-010029,ep06,5,3,582
sub-010029,ep06,7,3,718
sub-010029,ep06,8,2,720
sub-010029,ep06,10,2,725
sub-010029,ep06,20,2,718
sub-010029,ep06,30,2,737
sub-010029,ep06,50,2,831
sub-010029,ep06,100,0,1212
sub-010029,ep06,150,0,1212
sub-010029,ep06,200,0,1212
sub-010030,ep00,3,4,307
sub-010030,ep00,5,5,1070
sub-010030,ep00,7,4,1185
sub-010030,ep00,8,4,1094
sub-010030,ep00,10,2,1061
sub-010030,ep00,20,2,1077
sub-010030,ep00,30,2,1087
sub-010030,ep00,50,2,1107
sub-010030,ep00,100,0,1306
sub-010030,ep00,150,0,1306
sub-010030,ep00,200,0,1306
sub-010030,ep01,3,4,111
sub-010030,ep01,5,3,559
sub-010030,ep01,7,2,614
sub-010030,ep01,8,3,854
sub-010030,ep01,10,2,815
sub-010030,ep01,20,2,936
sub-010030,ep01,30,2,921
sub-010030,ep01,50,2,1028
sub-010030,ep01,100,0,1275
sub-010030,ep01,150,0,1275
sub-010030,ep01,200,0,1275
sub-010030,ep02,3,2,114
sub-010030,ep02,5,3,709
sub-010030,ep02,7,2,668
sub-010030,ep02,8,2,670
sub-010030,ep02,10,2,694
sub-010030,ep02,20,2,596
sub-010030,ep02,30,2,635
sub-010030,ep02,50,2,648
sub-010030,ep02,100,2,678
sub-010030,ep02,150,2,732
sub-010030,ep02,200,0,1288
sub-010030,ep03,3,3,222
sub-010030,ep03,5,2,470
sub-010030,ep03,7,4,958
sub-010030,ep03,8,2,896
sub-010030,ep03,10,2,954
sub-010030,ep03,20,2,998
sub-010030,ep03,30,2,1005
sub-010030,ep03,50,2,1054
sub-010030,ep03,100,0,1325
sub-010030,ep03,150,0,1325
sub-010030,ep03,200,0,1325
sub-010030,ep04,3,3,125
sub-010030,ep04,5,2,347
sub-010030,ep04,7,2,671
sub-010030,ep04,8,2,685
sub-010030,ep04,10,3,1134
sub-010030,ep04,20,2,1169
sub-010030,ep04,30,0,1303
sub-010030,ep04,50,0,1303
sub-010030,ep04,100,0,1303
sub-010030,ep04,150,0,1303
sub-010030,ep04,200,0,1303
sub-010030,ep05,3,2,124
sub-010030,ep05,5,10,1107
sub-010030,ep05,7,3,1096
sub-010030,ep05,8,2,1040
sub-010030,ep05,10,2,1122
sub-010030,ep05,20,2,1224
sub-010030,ep05,30,2,1124
sub-010030,ep05,50,2,1157
sub-010030,ep05,100,0,1425
sub-010030,ep05,150,0,1425
sub-010030,ep05,200,0,1425
sub-010030,ep06,3,5,107
sub-010030,ep06,5,2,134
sub-010030,ep06,7,2,888
sub-010030,ep06,8,2,954
sub-010030,ep06,10,3,1032
sub-010030,ep06,20,2,978
sub-010030,ep06,30,2,1032
sub-010030,ep06,50,2,1008
sub-010030,ep06,100,0,1226
sub-010030,ep06,150,0,1226
sub-010030,ep06,200,0,1226
sub-010031,ep00,3,3,134
sub-010031,ep00,5,9,1410
sub-010031,ep00,7,3,1407
sub-010031,ep00,8,2,1434
sub-010031,ep00,10,2,1434
sub-010031,ep00,20,2,1395
sub-010031,ep00,30,2,1416
sub-010031,ep00,50,0,1498
sub-010031,ep00,100,0,1498
sub-010031,ep00,150,0,1498
sub-010031,ep00,200,0,1498
sub-010031,ep01,3,2,47
sub-010031,ep01,5,2,1055
sub-010031,ep01,7,6,1398
sub-010031,ep01,8,2,1382
sub-010031,ep01,10,2,1403
sub-010031,ep01,20,0,1478
sub-010031,ep01,30,0,1478
sub-010031,ep01,50,0,1478
sub-010031,ep01,100,0,1478
sub-010031,ep01,150,0,1478
sub-010031,ep01,200,0,1478
sub-010031,ep02,3,3,100
sub-010031,ep02,5,3,969
sub-010031,ep02,7,4,1436
sub-010031,ep02,8,3,1421
sub-010031,ep02,10,2,1437
sub-010031,ep02,20,2,1452
sub-010031,ep02,30,2,1455
sub-010031,ep02,50,0,1531
sub-010031,ep02,100,0,1531
sub-010031,ep02,150,0,1531
sub-010031,ep02,200,0,1531
sub-010031,ep03,3,6,484
sub-010031,ep03,5,2,1245
sub-010031,ep03,7,3,1376
sub-010031,ep03,8,2,1396
sub-010031,ep03,10,2,1345
sub-010031,ep03,20,2,1392
sub-010031,ep03,30,0,1455
sub-010031,ep03,50,0,1455
sub-010031,ep03,100,0,1455
sub-010031,ep03,150,0,1455
sub-010031,ep03,200,0,1455
sub-010031,ep04,3,2,205
sub-010031,ep04,5,5,1376
sub-010031,ep04,7,2,1346
sub-010031,ep04,8,2,1341
sub-010031,ep04,10,0,1471
sub-010031,ep04,20,2,1414
sub-010031,ep04,30,0,1471
sub-010031,ep04,50,0,1471
sub-010031,ep04,100,0,1471
sub-010031,ep04,150,0,1471
sub-010031,ep04,200,0,1471
sub-010031,ep05,3,3,113
sub-010031,ep05,5,2,995
sub-010031,ep05,7,4,1362
sub-010031,ep05,8,3,1341
sub-010031,ep05,10,2,1359
sub-010031,ep05,20,2,1381
sub-010031,ep05,30,0,1466
sub-010031,ep05,50,0,1466
sub-010031,ep05,100,0,1466
sub-010031,ep05,150,0,1466
sub-010031,ep05,200,0,1466
sub-010031,ep06,3,2,55
sub-010031,ep06,5,2,1154
sub-010031,ep06,7,3,1242
sub-010031,ep06,8,2,1219
sub-010031,ep06,10,2,1270
sub-010031,ep06,20,0,1357
